0,0,0.011391595,1.2452195,2.1200006
0,1,0.060531244,1.2452195,2.703318
0,2,0.15012252,1.2452195,2.89768
0,3,0.28002122,1.2452195,2.9644578
0,4,0.4490939,1.2452195,2.9876251
0,5,0.6541974,1.2452195,2.9956892
0,6,0.8796513,1.2452195,1.9663211
0,7,1.0863875,1.2452195,1.6138308
