1.0,[2],0.010343786279125133,47,80.90586667294318
1.0,[2],0.0023246547039259546,32,82.52653466668596
1.0,[2],0.0009640646329179825,77,79.4643738179766
1.0,[2],0.008374595849429678,47,82.11037713569685
1.0,[2],0.004563448960449912,45,79.15871126982597
1.0,[2],0.006989983362452157,47,81.28884369704215
1.0,[2],0.0019522270192768865,45,79.84900037476366
1.0,[2],0.012890369854790862,48,81.60718408734462
1.0,[2],0.0017277363983217997,48,81.59834292521612
1.0,[2],0.0012714194603430373,46,81.03420573286331
1.0,[2],0.0031594317812689843,47,80.20250873855296
1.0,[2],5.8615865370259534e-05,85,82.29496010298506
1.0,[2],0.001129798221809697,48,81.09418433569591
1.0,[2],0.011563557807316771,48,79.25400806640069
1.0,[2],0.010738851726752596,13,82.1322086568079
1.0,[2],0.0008243458534127335,36,79.1732322200538
1.0,[2],0.0058031227525763285,46,81.46765153812075
1.0,[2],0.0003925001518541027,79,81.87154197103995
1.0,[2],0.003952294773339915,47,80.44968522924685
1.0,[2],0.0006131508182837253,46,81.2491181419616
1.0,[2],0.0030107330842128466,79,81.55744989297395
1.0,[2],0.004063800749886548,32,80.12958271360783
1.0,[2],0.003240067267513025,75,82.81695746963268
1.0,[2],0.005242779420131294,49,80.76118521445981
1.0,[2],0.0032284391957463354,46,82.01002550602207
1.0,[2],0.00045629577808670163,13,81.21236704346794
1.0,[2],0.004153070258769542,13,81.34058314747291
1.0,[2],0.0036473085564087127,49,80.59598705282593
1.0,[2],0.004167351427965427,48,80.87716158484643
1.0,[2],0.006799031633404673,33,79.20673672560207
1.0,[2],0.0036021236557339797,46,79.76164448270463
1.0,[2],0.0018156157909945403,33,80.95949607662997
1.0,[2],0.00671686590772147,47,81.09422602062452
1.0,[2],5.000778525976468e-05,46,79.01889686427953
1.0,[2],2.28377380406819e-05,40,78.04151634758017
1.0,[2],0.006677983471267135,47,78.95317408456077
1.0,[2],0.0004836875925398054,13,78.44977997568007
1.0,[2],1.966390176910693e-06,71,81.81562275060766
1.0,[2],0.0003063256412642046,73,80.69310291713612
1.0,[2],0.009021543688172429,48,80.5583902412388
1.0,[2],0.006181516831054945,45,80.28070644993004
1.0,[2],0.00047287080650204594,33,82.1615185258403
1.0,[2],0.004808160563957942,13,79.62133930466523
1.0,[2],0.0004724215430533807,81,80.79516566205099
1.0,[2],0.007857546953187633,44,80.0099708435259
1.0,[2],0.004669106654228816,45,80.94746391366452
1.0,[2],0.006954388892982388,49,82.92244981529345
1.0,[2],0.0024516252862218924,33,82.27989883689106
1.0,[2],0.0004726696738541758,48,80.48153092497596
1.0,[2],0.0014053572005285897,47,79.24109794838527
